T=2.20000e+00  B=0.00000e+00  ns=40000  E_exact=-1.54649e+00  M_exact=7.84755e-01
     E           M        
-1.56560e+00  7.85650e-01
-1.55420e+00  7.79550e-01
-1.53130e+00  7.64400e-01
-1.52880e+00  7.61350e-01
-1.54100e+00  7.69800e-01
-1.55180e+00  7.98900e-01
-1.54640e+00  7.92350e-01
-1.56780e+00  7.94700e-01
-1.55730e+00  7.96700e-01
-1.55000e+00  7.87950e-01
-1.56860e+00  7.98650e-01
-1.55630e+00  7.85700e-01
-1.55440e+00  7.74700e-01
-1.54360e+00  7.71800e-01
-1.56340e+00  7.86550e-01
-1.53450e+00  7.60250e-01
-1.53960e+00  7.70150e-01
-1.56350e+00  7.95050e-01
-1.58170e+00  8.12200e-01
-1.55880e+00  7.93250e-01
-1.54520e+00  7.80200e-01
-1.56240e+00  7.95100e-01
-1.56410e+00  7.85400e-01
-1.55290e+00  7.76250e-01
-1.56580e+00  7.83200e-01
-1.55420e+00  7.71850e-01
-1.55510e+00  7.81000e-01
-1.57330e+00  7.88000e-01
-1.54770e+00  7.79050e-01
-1.54700e+00  7.81450e-01
-1.54020e+00  7.70100e-01
-1.55230e+00  7.81600e-01
-1.55850e+00  7.80400e-01
-1.55880e+00  7.78050e-01
-1.55620e+00  7.72950e-01
-1.56070e+00  7.75900e-01
-1.56510e+00  7.88300e-01
-1.54570e+00  7.70400e-01
-1.57860e+00  8.06550e-01
-1.55490e+00  7.92000e-01
-1.56240e+00  7.93850e-01
-1.53780e+00  7.82550e-01
-1.54990e+00  7.80150e-01
-1.54520e+00  7.89700e-01
-1.57320e+00  8.05450e-01
-1.57300e+00  8.00750e-01
-1.59030e+00  8.11650e-01
-1.55750e+00  7.91900e-01
-1.53450e+00  7.67500e-01
-1.53830e+00  7.65050e-01
-1.54650e+00  7.73100e-01
-1.56800e+00  7.85150e-01
-1.53780e+00  7.58550e-01
-1.53650e+00  7.43600e-01
-1.53300e+00  7.35200e-01
-1.55680e+00  7.53150e-01
-1.52160e+00  7.36100e-01
-1.53690e+00  7.52150e-01
-1.53220e+00  7.60800e-01
-1.52960e+00  7.54400e-01
-1.53330e+00  7.49500e-01
-1.52920e+00  7.60050e-01
-1.54300e+00  7.56750e-01
-1.55180e+00  7.61850e-01
-1.53660e+00  7.59850e-01
-1.52260e+00  7.45500e-01
-1.53220e+00  7.58750e-01
-1.55210e+00  7.73550e-01
-1.52670e+00  7.60150e-01
-1.53470e+00  7.84150e-01
-1.56370e+00  7.91750e-01
-1.53800e+00  7.55750e-01
-1.55300e+00  7.68600e-01
-1.54810e+00  7.68050e-01
-1.53860e+00  7.63450e-01
-1.56510e+00  7.83850e-01
-1.58190e+00  7.96650e-01
-1.55500e+00  7.74850e-01
-1.54140e+00  7.73550e-01
-1.57250e+00  7.93600e-01
-1.54600e+00  7.85250e-01
-1.53240e+00  7.64850e-01
-1.55450e+00  7.88100e-01
-1.57000e+00  8.03550e-01
-1.57230e+00  8.12900e-01
-1.57080e+00  8.07100e-01
-1.55610e+00  7.97700e-01
-1.57340e+00  8.09050e-01
-1.55340e+00  7.92100e-01
-1.52540e+00  7.78700e-01
-1.56130e+00  7.98400e-01
-1.56760e+00  7.97450e-01
-1.55070e+00  7.82200e-01
-1.54940e+00  7.80150e-01
-1.52920e+00  7.62550e-01
-1.52970e+00  7.69600e-01
-1.55860e+00  7.88900e-01
-1.56220e+00  8.01850e-01
-1.54490e+00  7.91400e-01
-1.55360e+00  7.90750e-01
-1.56230e+00  8.02500e-01
-1.53840e+00  7.86500e-01
-1.56730e+00  8.01700e-01
-1.58110e+00  8.08300e-01
-1.55990e+00  7.90600e-01
-1.55980e+00  7.95700e-01
-1.53920e+00  7.68300e-01
-1.55380e+00  7.87600e-01
-1.53030e+00  7.68050e-01
-1.55260e+00  7.80700e-01
-1.56420e+00  7.80350e-01
-1.54960e+00  7.95000e-01
-1.54040e+00  7.85600e-01
-1.55140e+00  7.92950e-01
-1.56380e+00  7.88600e-01
-1.53970e+00  7.72950e-01
-1.54200e+00  7.55300e-01
-1.56910e+00  7.96500e-01
-1.53230e+00  7.66100e-01
-1.54400e+00  7.64800e-01
-1.54800e+00  7.66700e-01
-1.56380e+00  7.90200e-01
-1.55270e+00  7.82950e-01
-1.54110e+00  7.59900e-01
-1.55410e+00  7.80200e-01
-1.53950e+00  7.56750e-01
-1.55850e+00  7.68150e-01
-1.54190e+00  7.55600e-01
-1.54050e+00  7.53600e-01
-1.54790e+00  7.57450e-01
-1.54010e+00  7.51450e-01
-1.56400e+00  7.79100e-01
-1.54390e+00  7.55800e-01
-1.55440e+00  7.71700e-01
-1.58350e+00  8.01750e-01
-1.56150e+00  7.80450e-01
-1.53600e+00  7.74550e-01
-1.53400e+00  7.71550e-01
-1.54720e+00  7.73700e-01
-1.54650e+00  7.81050e-01
-1.54510e+00  7.84200e-01
-1.54400e+00  7.78450e-01
-1.56600e+00  7.87800e-01
-1.54840e+00  7.78700e-01
-1.54700e+00  7.64350e-01
-1.53390e+00  7.69950e-01
-1.55530e+00  7.81800e-01
-1.53950e+00  7.57250e-01
-1.53750e+00  7.64050e-01
-1.56940e+00  7.82650e-01
-1.52360e+00  7.57700e-01
-1.56330e+00  7.88650e-01
-1.54640e+00  7.80300e-01
-1.56050e+00  7.90700e-01
-1.56210e+00  7.93750e-01
-1.55940e+00  7.88750e-01
-1.55770e+00  8.01200e-01
-1.55430e+00  7.74700e-01
-1.57210e+00  7.90150e-01
-1.54770e+00  7.77100e-01
-1.56530e+00  7.90650e-01
-1.53900e+00  7.64550e-01
-1.53940e+00  7.60250e-01
-1.55360e+00  7.80750e-01
-1.56000e+00  7.79900e-01
-1.55410e+00  7.87700e-01
-1.53070e+00  7.73250e-01
-1.55980e+00  7.95850e-01
-1.53860e+00  7.62450e-01
-1.56440e+00  7.77800e-01
-1.53530e+00  7.75800e-01
-1.54800e+00  7.72850e-01
-1.55760e+00  7.66200e-01
-1.53170e+00  7.57250e-01
-1.55640e+00  7.64500e-01
-1.56190e+00  7.70900e-01
-1.57090e+00  7.81700e-01
-1.57380e+00  7.78000e-01
-1.54900e+00  7.72250e-01
-1.55150e+00  7.57200e-01
-1.54200e+00  7.51800e-01
-1.52890e+00  7.40250e-01
-1.53550e+00  7.68200e-01
-1.55050e+00  7.79100e-01
-1.55160e+00  7.82000e-01
-1.53540e+00  7.77250e-01
-1.57000e+00  7.97800e-01
-1.56300e+00  7.92450e-01
-1.55260e+00  7.83900e-01
-1.55290e+00  7.81600e-01
-1.53940e+00  7.61700e-01
-1.54210e+00  7.67400e-01
-1.55080e+00  7.77750e-01
-1.56680e+00  7.89250e-01
-1.56510e+00  7.83800e-01
