T=2.10000e+00  B=0.00000e+00  ns=16384  E_exact=-1.66208e+00  M_exact=8.68748e-01
     E           M        
-1.70166e+00  8.87817e-01
-1.66479e+00  8.76099e-01
-1.67505e+00  8.75854e-01
-1.68066e+00  8.70239e-01
-1.66724e+00  8.69019e-01
-1.65723e+00  8.59619e-01
-1.67236e+00  8.77319e-01
-1.67920e+00  8.86353e-01
-1.66211e+00  8.68408e-01
-1.63037e+00  8.48022e-01
-1.64453e+00  8.61084e-01
-1.65967e+00  8.61206e-01
-1.66650e+00  8.70361e-01
-1.66431e+00  8.75000e-01
-1.65869e+00  8.69385e-01
-1.65283e+00  8.73535e-01
-1.65991e+00  8.65234e-01
-1.68945e+00  8.80859e-01
-1.66016e+00  8.78662e-01
-1.69409e+00  8.92212e-01
-1.64844e+00  8.67065e-01
-1.63721e+00  8.55103e-01
-1.65796e+00  8.60718e-01
-1.65039e+00  8.62549e-01
-1.69775e+00  8.90869e-01
-1.68115e+00  8.84155e-01
-1.64624e+00  8.57788e-01
-1.68140e+00  8.85376e-01
-1.64746e+00  8.54614e-01
-1.66333e+00  8.66089e-01
-1.62305e+00  8.43628e-01
-1.67505e+00  8.78540e-01
-1.67847e+00  8.82812e-01
-1.67773e+00  8.73413e-01
-1.64771e+00  8.59375e-01
-1.65698e+00  8.73657e-01
-1.66113e+00  8.74390e-01
-1.64502e+00  8.58154e-01
-1.63574e+00  8.50952e-01
-1.66382e+00  8.71216e-01
-1.65308e+00  8.66943e-01
-1.68677e+00  8.86108e-01
-1.65332e+00  8.64746e-01
-1.67871e+00  8.77441e-01
-1.66309e+00  8.78662e-01
-1.64868e+00  8.64746e-01
-1.66357e+00  8.64014e-01
-1.66406e+00  8.61450e-01
-1.66138e+00  8.62061e-01
-1.62891e+00  8.41675e-01
-1.65088e+00  8.53516e-01
-1.67944e+00  8.75366e-01
-1.63135e+00  8.47534e-01
-1.66040e+00  8.67676e-01
-1.69653e+00  8.85742e-01
-1.62598e+00  8.51929e-01
-1.64136e+00  8.51074e-01
-1.66724e+00  8.68530e-01
-1.66455e+00  8.76465e-01
-1.66162e+00  8.73047e-01
-1.64771e+00  8.64502e-01
-1.65771e+00  8.65723e-01
-1.64697e+00  8.49609e-01
-1.65698e+00  8.66089e-01
-1.66406e+00  8.68408e-01
-1.69507e+00  8.88062e-01
-1.66479e+00  8.70972e-01
-1.65747e+00  8.65356e-01
-1.63989e+00  8.57300e-01
-1.65503e+00  8.68042e-01
-1.64941e+00  8.64746e-01
-1.66699e+00  8.72559e-01
-1.65039e+00  8.69629e-01
-1.67627e+00  8.77930e-01
-1.65625e+00  8.44604e-01
-1.63281e+00  8.37646e-01
-1.62671e+00  8.26782e-01
-1.65991e+00  8.58154e-01
-1.66772e+00  8.68164e-01
-1.65137e+00  8.64624e-01
-1.67041e+00  8.76221e-01
-1.65259e+00  8.58643e-01
-1.65112e+00  8.54736e-01
-1.66040e+00  8.60962e-01
-1.64258e+00  8.50220e-01
-1.63916e+00  8.65356e-01
-1.68311e+00  8.72070e-01
-1.68970e+00  8.85498e-01
-1.66943e+00  8.75244e-01
-1.62231e+00  8.50708e-01
-1.67725e+00  8.81836e-01
-1.66382e+00  8.66089e-01
-1.67969e+00  8.67432e-01
-1.66577e+00  8.67188e-01
-1.67700e+00  8.80859e-01
-1.64673e+00  8.48999e-01
-1.66455e+00  8.59253e-01
-1.64966e+00  8.49609e-01
-1.67041e+00  8.67310e-01
-1.63843e+00  8.64624e-01
-1.63477e+00  8.55835e-01
-1.65137e+00  8.59619e-01
-1.67480e+00  8.75366e-01
-1.66626e+00  8.69141e-01
-1.63184e+00  8.37891e-01
-1.65991e+00  8.51074e-01
-1.64600e+00  8.63159e-01
-1.66235e+00  8.69873e-01
-1.65234e+00  8.69629e-01
-1.65576e+00  8.59863e-01
-1.67651e+00  8.73413e-01
-1.69214e+00  8.72437e-01
-1.67505e+00  8.71948e-01
-1.66211e+00  8.71826e-01
-1.68579e+00  8.87695e-01
-1.67041e+00  8.74756e-01
-1.66284e+00  8.69141e-01
-1.68799e+00  8.79761e-01
-1.68530e+00  8.87085e-01
-1.68677e+00  8.77808e-01
-1.66040e+00  8.67920e-01
-1.67188e+00  8.75977e-01
-1.65479e+00  8.67065e-01
-1.64795e+00  8.52417e-01
-1.64404e+00  8.59375e-01
-1.65894e+00  8.72925e-01
-1.66919e+00  8.79395e-01
-1.65601e+00  8.63037e-01
-1.65894e+00  8.68042e-01
-1.64014e+00  8.43628e-01
-1.65454e+00  8.66333e-01
-1.65942e+00  8.65723e-01
-1.67749e+00  8.83423e-01
-1.67139e+00  8.77686e-01
-1.66724e+00  8.80737e-01
-1.64600e+00  8.61938e-01
-1.65381e+00  8.61328e-01
-1.63745e+00  8.52661e-01
-1.66675e+00  8.51562e-01
-1.60010e+00  8.22266e-01
-1.61035e+00  8.22998e-01
-1.66626e+00  8.68164e-01
-1.65869e+00  8.66577e-01
-1.64990e+00  8.63281e-01
-1.66797e+00  8.74146e-01
-1.66479e+00  8.54492e-01
-1.66040e+00  8.73413e-01
-1.64600e+00  8.60474e-01
-1.68555e+00  8.87573e-01
-1.67627e+00  8.77319e-01
-1.68701e+00  8.85498e-01
-1.66016e+00  8.69751e-01
-1.65063e+00  8.58154e-01
-1.69336e+00  8.94043e-01
-1.65283e+00  8.65967e-01
-1.64673e+00  8.58154e-01
-1.65723e+00  8.63647e-01
-1.67505e+00  8.75610e-01
-1.64673e+00  8.66333e-01
-1.65039e+00  8.54126e-01
-1.65918e+00  8.70605e-01
-1.65479e+00  8.71826e-01
-1.66870e+00  8.72925e-01
-1.66528e+00  8.73535e-01
-1.66040e+00  8.68286e-01
-1.67432e+00  8.75610e-01
-1.67627e+00  8.62915e-01
-1.63794e+00  8.58643e-01
-1.65820e+00  8.68652e-01
-1.66235e+00  8.64136e-01
-1.67236e+00  8.76587e-01
-1.66577e+00  8.73291e-01
-1.65308e+00  8.61938e-01
-1.68604e+00  8.79272e-01
-1.65601e+00  8.70239e-01
-1.64185e+00  8.56201e-01
-1.64697e+00  8.56079e-01
-1.66479e+00  8.70972e-01
-1.65698e+00  8.65601e-01
-1.66211e+00  8.63770e-01
-1.65894e+00  8.58154e-01
-1.66187e+00  8.67920e-01
-1.67993e+00  8.71704e-01
-1.68604e+00  8.74268e-01
-1.67773e+00  8.80127e-01
-1.66357e+00  8.62305e-01
-1.67017e+00  8.68530e-01
-1.66602e+00  8.64380e-01
-1.66284e+00  8.69751e-01
-1.66675e+00  8.75244e-01
-1.66260e+00  8.70483e-01
-1.65747e+00  8.61572e-01
-1.66675e+00  8.75977e-01
-1.65820e+00  8.73169e-01
-1.65723e+00  8.71948e-01
